KEY,WORDS,MULTIPLICITY,2
,Connected INTEGER,4
,Connected FLOAT,4
,Connected Orthogonal,7
,Connected {,2
("InLastRank",("InLastRank" (last,11
("HaretavlEquipmentStartingPositions",("HaretavlEquipmentStartingPositions" ),26
("AllPiecesInCenter",("AllPiecesInCenter" ),1
at:((to,at:((to ),1
coord:"A17",coord:"A17" ),2
("Kali",("Kali" (handSite,6
("OppositeOuterPitInner",("OppositeOuterPitInner" ),2
("OnlyOnePieceMovingOutOfHome",("OnlyOnePieceMovingOutOfHome" ),1
origin:(mapEntry,origin:(mapEntry STRING,3
-2.9,-2.9 INTEGER,2
,-2.9 FLOAT,2
Sum,Sum (hint,1
,Sum INTEGER,2
,Sum FLOAT,2
,Sum STRING,1
,Sum (/,1
("CaptureDirection",("CaptureDirection" #1,2
(arrayValue,(arrayValue ("MostRecentPlayedChip",1
("HopSequence",("HopSequence" (from,5
,("HopSequence" (last,7
,("HopSequence" (site,2
("HoleOnLeft",("HoleOnLeft" ),1
component:#3,component:#3 ),1
component:#1,component:#1 ),2
-2.6,-2.6 (scale,1
coord:"A16",coord:"A16" state:NUMBER,2
,coord:"A16" value:NUMBER,1
("ColumnAt",("ColumnAt" (from,10
,("ColumnAt" #1,5
-2.4,-2.4 (graph,1
("ACaptureIsMade",("ACaptureIsMade" ),1
("MovePiece",("MovePiece" ),3
("ShiftDown",("ShiftDown" ),1
("HopDoubleCounter",("HopDoubleCounter" (from,11
(column,(column of:(centrePoint,5
,(column of:(from,2
,(column of:(to,13
,(column of:(site,11
,(column of:(coord,13
,(column of:(last,28
,(column of:(where,16
,(column of:(var,4
,(column of:#1,2
,(column of:#2,2
to:(trackSite,to:(trackSite Move,13
("CapturedPiece",("CapturedPiece" P1,1
,("CapturedPiece" P2,1
,("CapturedPiece" (state,2
coord:"W17",coord:"W17" ),2
("HigherValue",("HigherValue" Mover,1
,("HigherValue" Next,1
,("HigherValue" P1,1
,("HigherValue" P2,1
,("HigherValue" ),1
("WolfBeyondSheepRow",("WolfBeyondSheepRow" ),1
("NoPiece",("NoPiece" P2,1
,("NoPiece" P1,1
coord:"G8",coord:"G8" ),1
,coord:"G8" state:NUMBER,1
,coord:"G8" value:NUMBER,2
by:(player,by:(player ("NextInTurnSequence",1
,by:(player ("Previous",1
friendly",friendly" STRING,1
Team,Team INTEGER,73
,Team FLOAT,73
("HuffOnePieceOf",("HuffOnePieceOf" (last,3
,("HuffOnePieceOf" ("SitesWithPossibleCaptureInPreviousTurn",3
("NextSite",("NextSite" ),2
,("NextSite" from:(where,2
,("NextSite" #1,1
,("NextSite" INTEGER,19
,("NextSite" FLOAT,19
("SpendKomi",("SpendKomi" ),1
if:(!=,if:(!= INTEGER,14
,if:(!= FLOAT,14
,if:(!= (what,10
,if:(!= (from,1
,if:(!= (mover,2
,if:(!= (id,11
,if:(!= (last,1
,if:(!= (to,3
,if:(!= (state,1
count:("StackSize",count:("StackSize" (from,2
,count:("StackSize" (to,1
distance:(-,distance:(- STRING,6
("EnterAPiece",("EnterAPiece" ),2
coord:"W16",coord:"W16" state:NUMBER,2
("SharedCells",("SharedCells" #1,3
("Ground",("Ground" ),2
("NumCaptureSeeds",("NumCaptureSeeds" P1,2
,("NumCaptureSeeds" P2,2
if:"EmptyButNotCentreOrFortress",if:"EmptyButNotCentreOrFortress" ),2
("Flip",("Flip" ),11
(surround,(surround (from,15
ifAfterwards:("NoCorneredGroups",ifAfterwards:("NoCorneredGroups" Mover,1
Prev,Prev ),159
,Prev (-,1
,Prev Mover,18
,Prev P1,1
,Prev P2,1
,Prev P3,1
,Prev Next,4
,Prev INTEGER,3
,Prev FLOAT,3
num:NUMBER,num:NUMBER ),94
coord:"G7",coord:"G7" state:NUMBER,1
("EatTopLeftCorner",("EatTopLeftCorner" ),1
by:P1,by:P1 ),12
,by:P1 top:BOOLEAN,1
,by:P1 component:"Disc",1
STRING,STRING (players,862
,STRING P1,1074
,STRING STRING,10309
,STRING ),6878
,STRING P2,1008
,STRING (difference,112
,STRING },2181
,STRING coord:"C5",5
,STRING args:{,379
,STRING (forEach,127
,STRING ("HopCapture",1
,STRING (site,23
,STRING (sites,959
,STRING (union,131
,STRING (move,658
,STRING (handSite,592
,STRING INTEGER,1033
,STRING FLOAT,1033
,STRING (play,565
,STRING {,1883
,STRING (if,440
,STRING (centrePoint,19
,STRING ~,2
,STRING use:Vertex,20
,STRING (add,6
,STRING count:NUMBER,104
,STRING Piece,1
,STRING (or,189
,STRING ("HopSequenceCaptureAgain",1
,STRING ("HopSequenceCapture",3
,STRING (place,45
,STRING coord:"E7",2
,STRING Each,991
,STRING phases:{,21
,STRING Neutral,74
,STRING (step,2
,STRING (end,20
,STRING coord:"C3",5
,STRING coord:"B2",4
,STRING (intersection,60
,STRING (then,170
,STRING (piece,23
,STRING (to,209
,STRING (=,223
,STRING (ahead,8
,STRING (board,48
,STRING (coord,3
,STRING coord:"C7",2
,STRING (set,400
,STRING #1,101
,STRING #2,9
,STRING (and,172
,STRING (value,75
,STRING (do,31
,STRING (directions,11
,STRING (is,121
,STRING (expand,85
,STRING (start,72
,STRING (hand,12
,STRING (rules,18
,STRING coord:"C6",2
,STRING (face,20
,STRING (count,316
,STRING (trackSite,201
,STRING (apply,119
,STRING (!=,58
,STRING P3,124
,STRING P4,116
,STRING (mapEntry,61
,STRING (no,73
,STRING Off,20
,STRING ("NoSites",8
,STRING (size,8
,STRING (from,19
,STRING Mover,555
,STRING (not,99
,STRING (score,13
,STRING End,7
,STRING (track,35
,STRING ("NextSiteFrom",1
,STRING (pips,6
,STRING (mover,35
,STRING All,67
,STRING (-,15
,STRING (<,15
,STRING result:(score,2
,STRING Next,279
,STRING ("ThrowValue",20
,STRING (fromTo,5
,STRING BOOLEAN,1
,STRING (regions,32
,STRING d:NUMBER,2
,STRING ("KendallRules",16
,STRING (define,15
,STRING if:(or,5
,STRING (/,4
,STRING ("Die2",13
,STRING ("Die1",12
,STRING directed:BOOLEAN,8
,STRING (>=,4
,STRING (all,35
,STRING (custodial,19
,STRING Board,5
,STRING Outer,1
,STRING ("SlideMove",13
,STRING (between,5
,STRING (moveAgain,15
,STRING ("Hop",4
,STRING (priority,7
,STRING (result,23
,STRING ,25
,STRING P6,7
,STRING P5,7
,STRING (map,9
,STRING (can,5
,STRING Prev,5
,STRING steps:NUMBER,29
,STRING Shared,241
,STRING (<=,10
,STRING (last,67
,STRING Stack,5
,STRING (square,15
,STRING (hex,2
,STRING (swap,10
,STRING (var,15
,STRING Orthogonal,5
,STRING coord:"D1",49
,STRING coord:"F1",13
,STRING coord:"D9",4
,STRING coord:"F9",2
,STRING ("HopCounter",13
,STRING ("StartingPoint",4
,STRING (what,50
,STRING in:(sites,15
,STRING (where,12
,STRING from:(last,7
,STRING ("HopTheWater",2
,STRING coord:"G3",3
,STRING coord:"A7",7
,STRING coord:"F8",4
,STRING coord:"F2",5
,STRING coord:"B8",2
,STRING coord:"E3",4
,STRING coord:"A1",12
,STRING coord:"G9",3
,STRING coord:"G1",15
,STRING coord:"A9",3
,STRING coord:"A3",2
,STRING coord:"G7",1
,STRING steps:("ThrowValue",15
,STRING from:("NextSite",10
,STRING forward:BOOLEAN,1
,STRING loop:BOOLEAN,334
,STRING (who,4
,STRING use:Edge,9
,STRING Edge,10
,STRING Team1,1
,STRING Team2,1
,STRING (array,1
,STRING (+,113
,STRING (state,5
,STRING from:("SiteToMoveOnTrack",1
,STRING (min,6
,STRING steps:#1,2
,STRING ("SectionDistance",1
,STRING store:None,68
,STRING owner:(mover,99
,STRING (sow,1
,STRING steps:(var,6
,STRING steps:(-,8
,STRING steps:(count,6
,STRING from:#1,1
,STRING (phase,10
,STRING ("PlayFrom",1
,STRING from:(from,1
,STRING steps:#2,13
,STRING Undefined,6
,STRING ("CorrespondingOuterPit",2
,STRING (mancalaBoard,1
,STRING count:(count,6
,STRING ("OuterMostRowWithPieces",2
,STRING ("LeftMostEmpty",3
,STRING ("NumToCapture",3
,STRING from:(mapEntry,16
,STRING if:(and,2
,STRING apply:(if,40
,STRING apply:("CaptureMove",2
,STRING ("OwnedHoles",2
,STRING ("NextHole",19
,STRING steps:(value,2
,STRING to:(sites,3
,STRING to:(union,1
,STRING ("Columns",2
,STRING ("NextHoleFrom",1
,STRING from:("LeftMostEmpty",1
,STRING phases:,2
,STRING backtracking:BOOLEAN,1
,STRING skipIf:(>=,1
,STRING ("Tuz",1
,STRING ("LoSAt",2
,STRING ("QtyAround",2
,STRING (poly,1
,STRING (remember,1
,STRING coord:"C1",11
,STRING coord:"B4",2
,STRING (concentric,1
,STRING Step,2
,STRING coord:"E5",4
,STRING coord:"F6",1
,STRING to:All,8
,STRING args:,4
,STRING (claim,2
,STRING Side,8
,STRING Top,1
,STRING Left,1
,STRING -1,2
,STRING (colour,9
,STRING numSides:NUMBER,2
,STRING (pathExtent,2
,STRING Empty,4
,STRING (pow,1
,STRING (*,12
,STRING one,1
,STRING -NUMBER,4
,STRING any,1
,STRING >1,1
,STRING >2,1
,STRING >3,1
,STRING >4,1
,STRING ("PlaceGrey",1
,STRING if:(=,2
,STRING (equipment,29
,STRING (slide,9
,STRING (rectangle,3
,STRING (surround,9
,STRING ("AddPieceTo",1
,STRING ("RemoveEnemyPiece",2
,STRING ("RemoveEnemyPieceNotInLine3",2
,STRING (%,1
,STRING Win,3
,STRING >"The,2
,STRING pyramidal:BOOLEAN,2
,STRING Pass,1
,STRING Add,1
,STRING Square,2
,STRING (enclose,5
,STRING ("Nbors",2
,STRING use:Cell,1
,STRING (max,29
,STRING Infinity,2
,STRING Hexagon,13
,STRING ("TieBreaker",1
,STRING state:(mover,2
,STRING ("ScoreTeam1",1
,STRING ("Surrounded",3
,STRING ("Throne",1
,STRING (flip,3
,STRING ("Custodial",7
,STRING coord:"F10",4
,STRING coord:"G2",4
,STRING coord:"F7",1
,STRING (directional,4
,STRING ("HopDiagonalSequenceCapture",11
,STRING (promote,11
,STRING ("HopMan",13
,STRING ("HopDistance",2
,STRING ("HopDiagonalSequenceCaptureAgain",1
,STRING ("HopDisc",4
,STRING ("HopDiscDouble",1
,STRING ("HopDoubleCounter",2
,STRING ("HopDiagonalCapture",1
,STRING ("HopFrisianSequenceCapture",1
,STRING ("CounterSimpleMove",2
,STRING }{,1
,STRING coord:"H4",3
,STRING coord:"E9",6
,STRING coord:"I4",1
,STRING ("PromotedHopOrthogonalSequenceCapture",1
,STRING ("HopSequence",1
,STRING count:"NumInitPiece",1
,STRING ("Capture",2
,STRING ("Step",2
,STRING coord:"E1",52
,STRING coord:"E8",42
,STRING coord:"D8",38
,STRING Player,4
,STRING coord:"H1",13
,STRING coord:"I1",4
,STRING coord:"I14",2
,STRING coord:"H14",5
,STRING coord:"G14",5
,STRING coord:"F14",3
,STRING Hop,2
,STRING coord:"G10",2
,STRING coord:"E10",5
,STRING coord:"D10",3
,STRING coord:"G12",2
,STRING coord:"F12",2
,STRING coord:"F11",1
,STRING coord:"G11",1
,STRING coord:"B3",3
,STRING coord:"L9",1
,STRING coord:"K9",3
,STRING coord:"D3",2
,STRING coord:"J9",2
,STRING coord:"I9",1
,STRING coord:"F3",3
,STRING coord:"H9",1
,STRING coord:"H3",4
,STRING coord:"I3",1
,STRING coord:"J3",1
,STRING coord:"K3",1
,STRING coord:"C9",1
,STRING coord:"L3",1
,STRING coord:"B9",1
,STRING coord:"H10",2
,STRING coord:"H2",5
,STRING coord:"B1",11
,STRING coord:"C16",1
,STRING coord:"B16",2
,STRING (next,3
,STRING ("DecideToCastle",22
,STRING E,60
,STRING W,60
,STRING ("DoCastle",20
,STRING ("HasNeverMoved",9
,STRING ("P12",11
,STRING ("Castle_Base",2
,STRING ("Castle",10
,STRING ("PawnCapture_Base",2
,STRING ("PawnStep_Double_Base",1
,STRING ("StepOrthoToEmpty_Base",2
,STRING ("EnPassant_Base",5
,STRING coord:"I8",1
,STRING coord:"G8",4
,STRING coord:"H8",4
,STRING coord:"I10",1
,STRING (column,2
,STRING S,6
,STRING N,6
,STRING (merge,6
,STRING coord:"A8",6
,STRING coord:"N8",2
,STRING coord:"N7",2
,STRING P7,4
,STRING P8,2
,STRING coord:"A17",2
,STRING coord:"A16",3
,STRING coord:"G23",2
,STRING coord:"H23",2
,STRING coord:"P23",2
,STRING coord:"Q23",2
,STRING coord:"W17",2
,STRING coord:"W16",2
,STRING coord:"W8",2
,STRING coord:"W7",2
,STRING coord:"P1",2
,STRING coord:"Q1",2
,STRING ("PawnStep_To",2
,STRING ("PawnHop",3
,STRING coord:"A2",6
,STRING coord:"K10",2
,STRING coord:"J11",2
,STRING (dice,1
,STRING coord:"D6",1
,STRING WSW,2
,STRING ESE,2
,STRING ENE,2
,STRING WNW,2
,STRING coord:"J10",1
,STRING ifAfterwards:BOOLEAN,1
,STRING ifAfterwards:(not,1
,STRING ("P123",3
,STRING ("GrabToPiece",1
,STRING ("KingSideSwap",3
,STRING ("QueenSideSwap",3
,STRING ("PawnGrab_Base",1
,STRING coord:"K8",1
,STRING coord:"C8",1
,STRING ("StepMove",18
,STRING coord:"D5",3
,STRING coord:"B5",4
,STRING coord:"A5",6
,STRING coord:"E4",3
,STRING rotations:BOOLEAN,1
,STRING coord:"K11",2
,STRING coord:"I11",1
,STRING ("ForwardKnightMove",1
,STRING ("Captured",2
,STRING coord:"E2",3
,STRING coord:"I5",1
,STRING coord:"H5",1
,STRING coord:"E",2
,STRING coord:"A",3
,STRING coord:"G",1
,STRING coord:"B",3
,STRING coord:"I",3
,STRING coord:"H",3
,STRING coord:"C",1
,STRING coord:"D7",1
,STRING coord:"A10",1
,STRING coord:"N1",1
,STRING coord:"S6",1
,STRING coord:"S14",1
,STRING coord:"N19",1
,STRING coord:"F19",1
,STRING coord:"A11",1
,STRING coord:"M1",1
,STRING coord:"S5",1
,STRING coord:"S13",1
,STRING coord:"O19",1
,STRING coord:"G19",1
,STRING coord:"O1",1
,STRING coord:"S7",1
,STRING coord:"S15",1
,STRING coord:"M19",1
,STRING coord:"E19",1
,STRING coord:"B10",1
,STRING coord:"N2",1
,STRING coord:"R6",1
,STRING coord:"R14",1
,STRING coord:"N18",1
,STRING coord:"F18",1
,STRING coord:"C10",1
,STRING coord:"N3",1
,STRING coord:"Q6",1
,STRING coord:"Q14",1
,STRING coord:"N17",1
,STRING coord:"F17",1
,STRING coord:"F4",2
,STRING coord:"N4",1
,STRING coord:"P6",1
,STRING coord:"P14",1
,STRING coord:"N16",1
,STRING coord:"F16",1
,STRING coord:"F5",1
,STRING coord:"N5",1
,STRING coord:"O6",1
,STRING coord:"O14",1
,STRING coord:"N15",1
,STRING coord:"F15",2
,STRING ("Move",2
,STRING coord:"A6",2
,STRING ("HowManySquareSurroundedEmptyPoint",1
,STRING ("StartSites",2
,STRING (row,1
,STRING Cell,5
,STRING (trigger,1
,STRING to:Next,2
,STRING coord:"A4",1
,STRING coord:"C4",2
,STRING coord:"D2",1
,STRING coord:"C2",1
,STRING coord:"D4",1
,STRING coord:"H16",1
,STRING coord:"G16",1
,STRING coord:"G15",1
,STRING coord:"B15",1
,STRING coord:"A15",1
,STRING coord:"B14",1
,STRING coord:"D15",1
,STRING coord:"E15",1
,STRING coord:"A14",1
,STRING coord:"C15",1
,STRING coord:"C13",1
,STRING coord:"D13",1
,STRING coord:"E13",1
,STRING coord:"F13",1
,STRING coord:"C14",1
,STRING coord:"D14",1
,STRING coord:"E14",1
,STRING if:(is,18
,STRING (rotate,3
,STRING Inner,2
,STRING if:(!=,1
,STRING NNE,1
,STRING SSE,1
,STRING SSW,1
,STRING NNW,1
,STRING (trim,1
,STRING (tiling,1
,STRING (tri,1
,STRING (graph,27
,STRING Remove,1
,STRING (dual,5
,STRING (subdivide,1
,STRING (complete,1
,STRING (remove,1
,STRING ("HopChange",2
,STRING ("MoverHops",1
,STRING ("NonMoverHops",1
,STRING (regionSite,2
,STRING next:(set,2
,STRING ("LibertyRegions",1
,STRING (player,1
,STRING of:#1,2
,STRING of:#2,1
,STRING ("StoneCount",1
,STRING ("GroupCount",1
,STRING Occupied,2
,STRING (amount,1
,STRING Bet,1
,STRING ("AddHint",2
,STRING (results,2
,STRING (arrayValue,1
,STRING (prev,1
,STRING (hint,6
,STRING (hints,2
,STRING (#3,1
,STRING ("IsEmptyLine",1
,STRING (keep,1
by:P2,by:P2 ),15
,by:P2 container:"Board",2
,by:P2 top:BOOLEAN,1
,by:P2 component:"Disc",1
row:(*,row:(* ("Dim",15
("SetPlayerSecondPhase",("SetPlayerSecondPhase" (mover,1
by:P3,by:P3 ),1
at:NUMBER,at:NUMBER ),3797
,at:NUMBER (mover,2
,at:NUMBER (abs,1
by:P4,by:P4 ),1
("MoveOrCapture",("MoveOrCapture" ),2
("UnstackHalf",("UnstackHalf" ),3
row:(-,row:(- (count,5
level:(level,level:(level ),241
NonMover,NonMover if:(no,7
,NonMover if:("NoPiece",14
,NonMover if:(=,5
,NonMover if:("AllPieceEscaped",1
count:(-,count:(- INTEGER,6
,count:(- FLOAT,6
,count:(- (count,3
("InPromotionZone",("InPromotionZone" (last,31
("StepPiece",("StepPiece" ),1
store:None,store:None {,55
,store:None (track,42
,store:None ),1
,store:None STRING,3
,store:None largeStack:BOOLEAN,1
("ReachableCardinalFrom",("ReachableCardinalFrom" (last,4
origin:(coord,origin:(coord row:NUMBER,5
,origin:(coord row:(*,15
,origin:(coord row:("Dim",10
,origin:(coord STRING,45
("HaretavlEquipmentFourDogsTwoHaresStartingPositionSwitchPlayers",("HaretavlEquipmentFourDogsTwoHaresStartingPositionSwitchPlayers" ),12
Full,Full ),8
("PromoteMove",("PromoteMove" (from,1
,("PromoteMove" (last,1
from:("Bar",from:("Bar" (mover,2
("JeuMilitaireEquipmentNoExtensionJoinedDiagonalSwitchedPlayers",("JeuMilitaireEquipmentNoExtensionJoinedDiagonalSwitchedPlayers" ),1
("ShowHand",("ShowHand" P1,1
,("ShowHand" P2,1
coord:"C2",coord:"C2" value:NUMBER,1
level:(to,level:(to ),3
("PlaceDisc",("PlaceDisc" ),1
to:(var,to:(var ),1
,to:(var STRING,2
("MoveHyena",("MoveHyena" ),1
count:(+,count:(+ (count,12
("LeftMost",("LeftMost" ),6
if:("BankorPhaseDone",if:("BankorPhaseDone" ),1
in:("Twist",in:("Twist" #2,2
,in:("Twist" #1,2
("HopCapture",("HopCapture" ),35
("EqualOrLessThanLeftHole",("EqualOrLessThanLeftHole" ),1
("LionMoveOn",("LionMoveOn" STRING,2
("KnightOnlyCapture",("KnightOnlyCapture" (id,5
BOOLEAN,BOOLEAN ),71
,BOOLEAN (or,3
,BOOLEAN (if,9
,BOOLEAN (is,6
,BOOLEAN ("Sig",2
,BOOLEAN to:P1,25
,BOOLEAN to:P2,24
,BOOLEAN (then,1
,BOOLEAN (<=,2
,BOOLEAN to:Next,12
,BOOLEAN to:Mover,10
,BOOLEAN (=,4
,BOOLEAN (<,3
,BOOLEAN (and,2
,BOOLEAN (!=,9
,BOOLEAN ("CanBlocked",2
,BOOLEAN (not,2
,BOOLEAN BOOLEAN,1
,BOOLEAN ("AllowToActivate",1
,BOOLEAN (all,2
,BOOLEAN ("ActivatedThrow",1
Stack,Stack STRING,527
,Stack at:"SiteToMoveOnTrack",3
,Stack in:(sites,3
,Stack at:("StartPos",2
,Stack at:(site,10
,Stack at:("EnemySite",2
,Stack at:(last,84
,Stack at:NUMBER,32
,Stack at:(to,14
,Stack at:("OppositeStartPos",1
,Stack at:("NextSiteFrom",5
,Stack at:("HuckeSite",1
,Stack at:(where,2
,Stack items:{,9
,Stack at:("WhereHyena",1
,Stack at:(from,18
,Stack at:(between,3
,Stack at:(mapEntry,1
,Stack at:("NextHole",3
,Stack at:,3
,Stack Cell,24
,Stack at:(ahead,3
,Stack at:(handSite,1
,Stack at:#1,5
("LibertyRegions",("LibertyRegions" ),1
coord:"G9",coord:"G9" state:NUMBER,1
,coord:"G9" value:NUMBER,1
,coord:"G9" ),1
("NoStackedPiece",("NoStackedPiece" Next,1
at:(last,at:(last To,418
,at:(last From,138
("OnlyOneInInner",("OnlyOneInInner" ),1
("NumNonEmptySitesBetween",("NumNonEmptySitesBetween" #1,2
coord:"C1",coord:"C1" state:NUMBER,1
,coord:"C1" ),8
,coord:"C1" value:NUMBER,2
next:(and,next:(and {,1
(handSite,(handSite P1,345
,(handSite Mover,503
,(handSite P2,326
,(handSite (who,17
,(handSite Next,39
,(handSite P3,50
,(handSite P4,47
,(handSite (mover,5
,(handSite P5,24
,(handSite P6,23
,(handSite P7,20
,(handSite P8,19
,(handSite P9,16
,(handSite P10,15
,(handSite P11,12
,(handSite P12,11
,(handSite P13,8
,(handSite P14,7
,(handSite P15,4
,(handSite P16,3
,(handSite Shared,50
,(handSite #2,6
,(handSite Player,2
if:,if: (and,2
,if: (is,2
,if: (or,2
,if: (not,1
("KnightMove",("KnightMove" ),5
("CanStillLowerDie",("CanStillLowerDie" ),1
if:("FriendOrCentre",if:("FriendOrCentre" ),2
(dual,(dual (remove,6
,(dual (square,1
,(dual STRING,1
,(dual (hex,2
,(dual (tiling,5
,(dual (rotate,1
("IsMill",("IsMill" ("RowAt",2
,("IsMill" ("FileAt",2
,("IsMill" ("ColumnAt",2
max:NUMBER,max:NUMBER (set,1
,max:NUMBER (fromTo,3
,max:NUMBER (move,1
("NumSimultaneousFourInARow",("NumSimultaneousFourInARow" ),2
("RemoveGroups",("RemoveGroups" ),1
("EmptySitesInHome",("EmptySitesInHome" ),1
Empty,Empty (to,640
,Empty ),414
,Empty INTEGER,28
,Empty FLOAT,28
,Empty (mapEntry,9
,Empty (handSite,82
,Empty ("SiteToMoveOnTrack",8
,Empty ("Bar",2
,Empty STRING,1
,Empty ("SiteToMoveOnTrackPiccione",2
,Empty ("NextSite",5
,Empty (between,109
,Empty (last,1
,Empty ("ExternalSite",1
,Empty ("EnterToBoard",2
,Empty Edge,17
,Empty ("NextHoleFrom",10
,Empty (site,41
,Empty ("OppositePit",5
,Empty ("NextHole",5
,Empty ("PreviousHole",2
,Empty Cell,12
,Empty at:(from,2
,Empty Vertex,5
,Empty Orthogonal,3
,Empty (+,1
,Empty (count,1
,Empty at:(var,2
,Empty (ahead,11
,Empty #1,1
,Empty (from,1
,Empty #2,1
("From",("From" Left,2
,("From" Right,2
,("From" Bottom,2
,("From" Top,2
coord:"C4",coord:"C4" ),1
,coord:"C4" value:NUMBER,1
to:(forEach,to:(forEach (difference,1
,to:(forEach (intersection,1
,to:(forEach (sites,1
,to:(forEach Level,3
("SquareFilled",("SquareFilled" ),1
("NoEdgeBetweenCells",("NoEdgeBetweenCells" (from,4
,("NoEdgeBetweenCells" (between,1
("MoveStackPart",("MoveStackPart" (<,1
,("MoveStackPart" (is,1
component:"Bishop",component:"Bishop" ),2
(subgame,(subgame STRING,2
("OwnerInLastStack",("OwnerInLastStack" ),5
("MathematicalProgressionAlignementOpponentSide",("MathematicalProgressionAlignementOpponentSide" ),1
(remove,(remove (site,29
,(remove (last,44
,(remove (between,170
,(remove (merge,9
,(remove (scale,3
,(remove (sites,10
,(remove (to,261
,(remove (add,4
,(remove (rectangle,2
,(remove (centrePoint,2
,(remove (remove,7
,(remove (handSite,4
,(remove ("OppositeStartPos",1
,(remove (hex,13
,(remove INTEGER,5
,(remove FLOAT,5
,(remove Cell,2
,(remove (where,4
,(remove (concentric,8
,(remove ("OppositePit",13
,(remove ("OppositeOuterPit",11
,(remove STRING,9
,(remove (mapEntry,4
,(remove (tri,4
,(remove (square,9
,(remove (rotate,2
,(remove (clip,1
,(remove (shift,1
,(remove (forEach,2
,(remove (ahead,17
,(remove ("SitesWithPossibleCaptureInPreviousTurn",1
,(remove (var,5
,(remove ("LastPawnMoved",1
,(remove ("AdjacentEnemyPieces",2
,(remove Edge,11
,(remove Vertex,2
,(remove #2,1
,(remove (value,3
,(remove (min,1
,(remove (complete,1
,(remove (from,1
from:(forEach,from:(forEach (difference,2
if:"NonAdjacent",if:"NonAdjacent" ),2
("DestinationGroupSize",("DestinationGroupSize" ),2
at:("OppositeStartPos",at:("OppositeStartPos" ),4
("StartPoint",("StartPoint" ),1
Captures,Captures (forEach,1
use:Edge,use:Edge ),17
in:("CrosscutSites",in:("CrosscutSites" #1,1
("SurroundCorners",("SurroundCorners" ),3
("CaptureSurroundedPiece",("CaptureSurroundedPiece" ),2
("HarmonicProgression",("HarmonicProgression" ),1
coord:"C3",coord:"C3" ),2
,coord:"C3" state:NUMBER,1
,coord:"C3" value:NUMBER,2
("LionMove",("LionMove" ),2
Decided,Decided STRING,2
coord:"E10",coord:"E10" ),5
("SetStartingThrow",("SetStartingThrow" ),8
("HandEmpty",("HandEmpty" Mover,84
,("HandEmpty" P1,18
,("HandEmpty" P2,42
,("HandEmpty" Next,1
("ThrowEqualSizeKingMinusOne",("ThrowEqualSizeKingMinusOne" ),1
LargePiece,LargePiece at:(last,1
("AllPieceEscaped",("AllPieceEscaped" ),9
Rectangle,Rectangle INTEGER,3
,Rectangle FLOAT,3
coord:"E",coord:"E" ),2
to:(to,to:(to ),1
("OneCounterInEachHole",("OneCounterInEachHole" ),1
("CaptureEnemyToPiece",("CaptureEnemyToPiece" ),16
("MoveAPieceIf",("MoveAPieceIf" STRING,2
,("MoveAPieceIf" ("DieNotUsed",4
("HyenaOnTrack",("HyenaOnTrack" STRING,1
state:(mover,state:(mover ),2
in:#1,in:#1 ),1
at:("HoleOnLeft",at:("HoleOnLeft" ),1
("HopDiagonalSequenceCapture",("HopDiagonalSequenceCapture" before:(count,8
,("HopDiagonalSequenceCapture" ),5
("OnlyHoleWithSingleCounters",("OnlyHoleWithSingleCounters" ),1
in:(sites,in:(sites (values,7
,in:(sites Occupied,45
,in:(sites Mover,10
,in:(sites {,11
,in:(sites Board,65
,in:(sites Centre,1
,in:(sites Track,5
,in:(sites #1,54
,in:(sites Next,7
,in:(sites Player,14
,in:(sites Column,1
,in:(sites P2,7
,in:(sites P1,9
,in:(sites Bottom,5
,in:(sites Top,5
,in:(sites Around,45
,in:(sites LineOfSight,6
,in:(sites Empty,2
,in:(sites Pending,1
,in:(sites Hand,6
,in:(sites Incident,4
,in:(sites State,9
,in:(sites STRING,4
,in:(sites Direction,4
,in:(sites To,1
,in:(sites Group,3
,in:(sites Distance,2
,in:(sites ),8
,in:(sites Crossing,1
("EastHoleExist",("EastHoleExist" ),5
("NumOwnedHoles",("NumOwnedHoles" P1,1
,("NumOwnedHoles" P2,1
("CapturableInAnyDirection",("CapturableInAnyDirection" ),1
("Remove",("Remove" ),2
,("Remove" Enemy,1
Vote,Vote STRING,6
by:Neutral,by:Neutral ),22
,by:Neutral on:Edge,3
Proposed,Proposed STRING,8
("PawnDirections",("PawnDirections" ),3
("PieceHalfStacked",("PieceHalfStacked" #1,2
,("PieceHalfStacked" STRING,3
("NextTopRightSquare",("NextTopRightSquare" ),1
("NotConnectedToTheGround",("NotConnectedToTheGround" ),1
Out,Out ),12
("LoSAt",("LoSAt" (from,1
,("LoSAt" (last,1
("StepMove",("StepMove" S,4
,("StepMove" SE,4
,("StepMove" SW,4
,("StepMove" E,4
,("StepMove" W,4
,("StepMove" NE,4
,("StepMove" NW,4
,("StepMove" N,4
,("StepMove" ),18
,("StepMove" (directions,26
,("StepMove" ~,2
,("StepMove" (from,5
,("StepMove" Diagonal,12
,("StepMove" Orthogonal,11
,("StepMove" Adjacent,4
,("StepMove" Forward,10
,("StepMove" All,1
,("StepMove" (difference,2
,("StepMove" Backward,2
("History_HasNeverMoved",("History_HasNeverMoved" STRING,5
,("History_HasNeverMoved" #3,2
("NoOccupiedFreeHoles",("NoOccupiedFreeHoles" P1,3
,("NoOccupiedFreeHoles" P2,3
("UnsetCapturingPiece",("UnsetCapturingPiece" at:(last,1
